"arxiv_id","title","category"
"2512.12975v1","Application of Deep Learning in Biological Data Compression","cs.LG"
"2512.12947v1","Understanding When Graph Convolutional Networks Help: A Diagnostic Study on Label Scarcity and Structural Properties","cs.LG"
"2512.13746v2","Probabilistic Predictions of Process-Induced Deformation in Carbon/Epoxy Composites Using a Deep Operator Network","cs.LG"
"2512.12939v1","Continuous Edit Distance, Geodesics and Barycenters of Time-varying Persistence Diagrams","cs.LG"
"2512.12932v1","Investigating Data Pruning for Pretraining Biological Foundation Models at Scale","cs.LG"
"2512.12930v1","SeVeDo: A Heterogeneous Transformer Accelerator for Low-Bit Inference via Hierarchical Group Quantization and SVD-Guided Mixed Precision","cs.LG"
"2512.12922v1","LLM-based Personalized Portfolio Recommender: Integrating Large Language Models and Reinforcement Learning for Intelligent Investment Strategy Optimization","cs.LG"
"2512.12914v1","CTIGuardian: A Few-Shot Framework for Mitigating Privacy Leakage in Fine-Tuned LLMs","cs.LG"
"2512.12911v1","Evaluating Singular Value Thresholds for DNN Weight Matrices based on Random Matrix Theory","cs.LG"
"2512.12907v1","Machine Learning Architectures for the Estimation of Predicted Occupancy Grids in Road Traffic","cs.LG"
"2512.12905v1","PAC-Bayes Bounds for Multivariate Linear Regression and Linear Autoencoders","cs.LG"
"2512.12903v1","Next-generation reservoir computing validated by classification task","cs.LG"
"2512.12901v1","Predicted-occupancy grids for vehicle safety applications based on autoencoders and the Random Forest algorithm","cs.LG"
"2512.12898v1","Qonvolution: Towards Learning High-Frequency Signals with Queried Convolution","cs.LG"
"2512.12896v1","Probability Estimation for Predicted-Occupancy Grids in Vehicle Safety Applications Based on Machine Learning","cs.LG"
"2512.12895v1","Wait, Wait, Wait... Why Do Reasoning Models Loop?","cs.LG"
"2512.12889v1","Distillation of Discrete Diffusion by Exact Conditional Distribution Matching","cs.LG"
"2512.12888v1","Meta-GPT: Decoding the Metasurface Genome with Generative Artificial Intelligence","cs.LG"
"2512.12881v1","Unsupervised learning of multiscale switching dynamical system models from multimodal neural data","cs.LG"
"2512.12880v2","Improving Recursive Transformers with Mixture of LoRAs","cs.LG"
"2512.15782v1","Auto-Tuning Safety Guardrails for Black-Box Large Language Models","cs.LG"
"2512.12870v1","Optimal Labeler Assignment and Sampling for Active Learning in the Presence of Imperfect Labels","cs.LG"
"2512.12868v1","Counting Clues: A Lightweight Probabilistic Baseline Can Match an LLM","cs.LG"
"2512.17945v1","What's the Price of Monotonicity? A Multi-Dataset Benchmark of Monotone-Constrained Gradient Boosting for Credit PD","cs.LG"
"2512.12858v1","Information-Consistent Language Model Recommendations through Group Relative Policy Optimization","cs.LG"
"2512.12856v1","Forgetful but Faithful: A Cognitive Memory Architecture and Benchmark for Privacy-Aware Generative Agents","cs.LG"
"2512.12850v1","KANELÉ: Kolmogorov-Arnold Networks for Efficient LUT-based Evaluation","cs.LG"
"2512.12847v1","HaShiFlex: A High-Throughput Hardened Shifter DNN Accelerator with Fine-Tuning Flexibility","cs.LG"
"2512.12844v1","Selective Conformal Risk Control","cs.LG"
"2512.12842v1","SAGA: Open-World Mobile Manipulation via Structured Affordance Grounding","cs.LG"
"2512.12840v1","PRIVEE: Privacy-Preserving Vertical Federated Learning Against Feature Inference Attacks","cs.LG"
"2512.12832v1","Network Level Evaluation of Hangup Susceptibility of HRGCs using Deep Learning and Sensing Techniques: A Goal Towards Safer Future","cs.LG"
"2512.15780v1","Adversarial Robustness in Financial Machine Learning: Defenses, Economic Impact, and Governance Evidence","cs.LG"
"2512.12827v1","GradID: Adversarial Detection via Intrinsic Dimensionality of Gradients","cs.LG"
"2512.12821v1","On the continuity of flows","cs.LG"
"2512.12818v1","Hindsight is 20/20: Building Agent Memory that Retains, Recalls, and Reflects","cs.LG"
"2512.12816v1","Optimal Resource Allocation for ML Model Training and Deployment under Concept Drift","cs.LG"
"2512.12805v1","From Small to Large: Generalization Bounds for Transformers on Variable-Size Inputs","cs.LG"
"2512.12795v1","TRACER: Transfer Learning based Real-time Adaptation for Clinical Evolving Risk","cs.LG"
"2512.12792v1","Liquid Reasoning Transformers: A Sudoku-Based Prototype for Chess-Scale Algorithmic Tasks","cs.LG"
"2512.13741v1","The Laminar Flow Hypothesis: Detecting Jailbreaks via Semantic Turbulence in Large Language Models","cs.LG"
"2512.12787v1","Unveiling Statistical Significance of Online Regression over Multiple Datasets","cs.LG"
"2512.12785v1","OLC-WA: Drift Aware Tuning-Free Online Classification with Weighted Average","cs.LG"
"2512.12783v2","Credit Risk Estimation with Non-Financial Features: Evidence from a Synthetic Istanbul Dataset","cs.LG"
"2512.12779v1","OLR-WAA: Adaptive and Drift-Resilient Online Regression with Dynamic Weighted Averaging","cs.LG"
"2512.12768v1","CoRe3D: Collaborative Reasoning as a Foundation for 3D Intelligence","cs.LG"
"2512.12767v1","Random matrix theory of sparse neuronal networks with heterogeneous timescales","cs.LG"
"2512.12762v1","Federated Learning with Feedback Alignment","cs.LG"
"2512.12755v1","An End-to-End Approach for Microgrid Probabilistic Forecasting and Robust Operation via Decision-focused Learning","cs.LG"
"2512.12749v2","Flow matching Operators for Residual-Augmented Probabilistic Learning of Partial Differential Equations","cs.LG"
"2512.12744v1","Resting Neurons, Active Insights: Improving Input Sparsification for Large Language Models","cs.LG"
"2512.12742v1","Transport Reversible Jump Markov Chain Monte Carlo with proposals generated by Variational Inference with Normalizing Flows","cs.LG"
"2512.12737v1","SPARK: Igniting Communication-Efficient Decentralized Learning via Stage-wise Projected NTK and Accelerated Regularization","cs.LG"
"2512.12735v1","Limits To (Machine) Learning","cs.LG"
"2512.12731v1","Solving a Machine Learning Regression Problem Based on the Theory of Random Functions","cs.LG"
"2512.15779v1","Hyperparameter Tuning-Based Optimized Performance Analysis of Machine Learning Algorithms for Network Intrusion Detection","cs.LG"
"2512.12713v1","Self-Motivated Growing Neural Network for Adaptive Architecture via Local Structural Plasticity","cs.LG"
"2512.12710v1","Practical Hybrid Quantum Language Models with Observable Readout on Real Hardware","cs.LG"
"2512.12708v1","Multi-Trajectory Physics-Informed Neural Networks for HJB Equations with Hard-Zero Terminal Inventory: Optimal Execution on Synthetic & SPY Data","cs.LG"
"2512.12701v1","Efficient Vision-Language Reasoning via Adaptive Token Pruning","cs.LG"
"2512.12693v1","Co-Exploration and Co-Exploitation via Shared Structure in Multi-Task Bandits","cs.LG"
"2512.12692v1","WebOperator: Action-Aware Tree Search for Autonomous Agents in Web Environment","cs.LG"
"2512.12690v1","Reassessing the Role of Supervised Fine-Tuning: An Empirical Study in VLM Reasoning","cs.LG"
"2512.12688v1","Theoretical Foundations of Prompt Engineering: From Heuristics to Expressivity","cs.LG"
"2512.12676v1","Robust Variational Bayes by Min-Max Median Aggregation","cs.LG"
"2512.12671v1","On Approaches to Building Surrogate ODE Models for Diffusion Bridges","cs.LG"
"2512.12669v1","DynaGen: Unifying Temporal Knowledge Graph Reasoning with Dynamic Subgraphs and Generative Regularization","cs.LG"
"2512.12663v1","PerNodeDrop: A Method Balancing Specialized Subnets and Regularization in Deep Neural Networks","cs.LG"
"2512.12654v1","Modeling Authorial Style in Urdu Novels Using Character Interaction Graphs and Graph Neural Networks","cs.LG"
"2512.12642v1","Torch Geometric Pool: the Pytorch library for pooling in Graph Neural Networks","cs.LG"
"2512.12624v1","CoLSE: A Lightweight and Robust Hybrid Learned Model for Single-Table Cardinality Estimation using Joint CDF","cs.LG"
"2512.15778v2","COBRA: Catastrophic Bit-flip Reliability Analysis of State-Space Models","cs.LG"
"2512.12617v1","Spectral Sentinel: Scalable Byzantine-Robust Decentralized Federated Learning via Sketched Random Matrix Theory on Blockchain","cs.LG"
"2512.12605v1","Causal inference and model explainability tools for retail","cs.LG"
"2512.12602v1","Error-Free Linear Attention is a Free Lunch: Exact Solution from Continuous-Time Dynamics","cs.LG"
"2512.12594v1","ceLLMate: Sandboxing Browser AI Agents","cs.LG"
"2512.13736v1","TF-MCL: Time-frequency Fusion and Multi-domain Cross-Loss for Self-supervised Depression Detection","cs.LG"
"2512.13735v1","DARTs: A Dual-Path Robust Framework for Anomaly Detection in High-Dimensional Multivariate Time Series","cs.LG"
"2512.13734v1","Plug-and-Play Parameter-Efficient Tuning of Embeddings for Federated Recommendation","cs.LG"
"2512.12581v1","Differentiable Energy-Based Regularization in GANs: A Simulator-Based Exploration of VQE-Inspired Auxiliary Losses","cs.LG"
"2512.13733v1","Low-Rank Compression of Language Models via Differentiable Rank Selection","cs.LG"
"2512.12578v1","Scalable Quantum Error Mitigation with Neighbor-Informed Learning","cs.LG"
"2512.12574v1","Mind the Jumps: A Scalable Robust Local Gaussian Process for Multidimensional Response Surfaces with Discontinuities","cs.LG"
"2512.12572v1","On the Accuracy of Newton Step and Influence Function Data Attributions","cs.LG"
"2512.13732v1","PIS: A Generalized Physical Inversion Solver for Arbitrary Sparse Observations via Set-Conditioned Diffusion","cs.LG"
"2512.12567v1","Optimal Mistake Bounds for Transductive Online Learning","cs.LG"
"2512.12550v1","Iterative Sampling Methods for Sinkhorn Distributionally Robust Optimization","cs.LG"
"2512.12549v1","Supervised Contrastive Frame Aggregation for Video Representation Learning","cs.LG"
"2512.12548v1","World Models Unlock Optimal Foraging Strategies in Reinforcement Learning Agents","cs.LG"
"2512.12545v1","Skillful Subseasonal-to-Seasonal Forecasting of Extreme Events with a Multi-Sphere Coupled Probabilistic Model","cs.LG"
"2512.12544v1","HyperEdit: Unlocking Instruction-based Text Editing in LLMs via Hypernetworks","cs.LG"
"2512.12543v1","Effective Fine-Tuning with Eigenvector Centrality Based Pruning","cs.LG"
"2512.12534v1","Animus3D: Text-driven 3D Animation via Motion Score Distillation","cs.LG"
"2512.12526v1","Empirical Mode Decomposition and Graph Transformation of the MSCI World Index: A Multiscale Topological Analysis for Graph Neural Network Modeling","cs.LG"
"2512.12523v1","Noise-robust Contrastive Learning for Critical Transition Detection in Dynamical Systems","cs.LG"
"2512.12508v1","Generative Spatiotemporal Data Augmentation","cs.LG"
"2512.12497v1","Policy Optimization for Dynamic Heart Transplant Allocation","cs.LG"
"2512.12493v1","AI-Driven Early Warning Systems for Student Success: Discovering Static Feature Dominance in Temporal Prediction Models","cs.LG"
"2512.12489v1","GoMS: Graph of Molecule Substructure Network for Molecule Property Prediction","cs.LG"
"2512.13729v1","Composite Classifier-Free Guidance for Multi-Modal Conditioning in Wind Dynamics Super-Resolution","cs.LG"
"2512.13728v1","CurvaDion: Curvature-Adaptive Distributed Orthonormalization","cs.LG"
"2512.12477v1","MetaHGNIE: Meta-Path Induced Hypergraph Contrastive Learning in Heterogeneous Knowledge Graphs","cs.LG"
"2512.12474v1","AI-Driven Real-Time Kick Classification in Olympic Taekwondo Using Sensor Fusion","cs.LG"
"2512.12469v1","Sparse Concept Anchoring for Interpretable and Controllable Neural Representations","cs.LG"
"2512.12465v1","Exploring the Design Space of Transition Matching","cs.LG"
"2512.12463v2","Understanding Overparametrization in Survival Models through Interpolation","cs.LG"
"2512.12462v1","Dynamical modeling of nonlinear latent factors in multiscale neural activity with real-time inference","cs.LG"
"2512.12461v1","Cross-Modal Representational Knowledge Distillation for Enhanced Spike-Informed LFP Modeling","cs.LG"
"2512.12458v1","Breaking the Curse of Dimensionality: On the Stability of Modern Vector Retrieval","cs.LG"
"2512.13727v1","RAST-MoE-RL: A Regime-Aware Spatio-Temporal MoE Framework for Deep Reinforcement Learning in Ride-Hailing","cs.LG"
"2512.13726v1","Time-Constrained Recommendations: Reinforcement Learning Strategies for E-Commerce","cs.LG"
"2512.12448v1","Optimized Architectures for Kolmogorov-Arnold Networks","cs.LG"
"2512.12445v1","Knowledge-Guided Masked Autoencoder with Linear Spectral Mixing and Spectral-Angle-Aware Reconstruction","cs.LG"
"2512.12442v1","Efficient Level-Crossing Probability Calculation for Gaussian Process Modeled Data","cs.LG"
"2512.12437v1","Sim2Real Reinforcement Learning for Soccer skills","cs.LG"
"2512.12436v1","Rough Sets for Explainability of Spectral Graph Clustering","cs.LG"
"2512.12435v1","Co-Hub Node Based Multiview Graph Learning with Theoretical Guarantees","cs.LG"
"2512.12432v1","Data-driven modelling of autonomous and forced dynamical systems","cs.LG"
"2512.12428v1","Learning Dynamics in Memristor-Based Equilibrium Propagation","cs.LG"
"2512.19707v1","Bidirectional human-AI collaboration in brain tumour assessments improves both expert human and AI agent performance","cs.LG"
"2512.12424v1","ViInfographicVQA: A Benchmark for Single and Multi-image Visual Question Answering on Vietnamese Infographics","cs.LG"
"2512.12405v1","Can Graphs Improve Tabular Foundation Models?","cs.LG"
"2512.12402v1","DeepVekua: Geometric-Spectral Representation Learning for Physics-Informed Fields","cs.LG"
"2512.12387v1","Anchoring Values in Temporal and Group Dimensions for Flow Matching Model Alignment","cs.LG"
"2512.12384v1","The Data Efficiency Frontier of Financial Foundation Models: Scaling Laws from Continued Pretraining","cs.LG"
"2512.15775v1","Enhanced Web User Interface Design Via Cross-Device Responsiveness Assessment Using An Improved HCI-INTEGRATED DL Schemes","cs.LG"
"2512.12366v1","ElasticVR: Elastic Task Computing in Multi-User Multi-Connectivity Wireless Virtual Reality (VR) Systems","cs.LG"
"2512.12365v1","Synthetic Swarm Mosquito Dataset for Acoustic Classification: A Proof of Concept","cs.LG"
"2512.15774v1","Two-Step Data Augmentation for Masked Face Detection and Recognition: Turning Fake Masks to Real","cs.LG"
"2512.12358v1","Towards a pretrained deep learning estimator of the Linfoot informational correlation","cs.LG"
"2512.12341v1","Uncertainty Quantification for Machine Learning: One Size Does Not Fit All","cs.LG"
"2512.12339v1","Unified Control for Inference-Time Guidance of Denoising Diffusion Models","cs.LG"
"2512.12334v1","Extending the application of dynamic Bayesian networks in calculating market risk: Standard and stressed expected shortfall","cs.LG"
"2512.14749v1","Compute the edge p-Laplacian centrality for air traffic network","cs.LG"
